source_id	locator	title	author	k_route	availability	evidence_path	duplicate_group
wechat-96277534a6e6	vault:processed/微信知识库/数据熊/02_财务管理/2025-07-20 库存管理，结构才是问题所在.md	库存管理，结构才是问题所在		K2+K3+K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-96435232d380	vault:processed/微信知识库/数据熊/04_经营分析/2026-01-29 2025年经营分析报告（第四版）.md	2025年经营分析报告（第四版）		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-964be98ce51d	vault:processed/微信知识库/数据熊/04_经营分析/2024-11-08 经营分析会，这几件事一定要吵明白.md	经营分析会，这几件事一定要吵明白		K1+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-970c09828d42	vault:processed/微信知识库/木木自由/01_数据分析必备/2022-01-16 【人物访谈·02期】关于对数据分析前辈的一次行业探讨.md	【人物访谈·02期】关于对数据分析前辈的一次行业探讨		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9740bb572651	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-03-24 如何搭建数据增长体系(38页 PPT).md	如何搭建数据增长体系(38页 PPT)		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9750025665a1	vault:processed/微信知识库/木木自由/01_数据分析必备/2023-08-30 收藏 数据分析常用的方法汇总梳理（附资料下载）.md	收藏 | 数据分析常用的方法汇总梳理（附资料下载）		K4+K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9754a3b10564	vault:processed/微信知识库/数据熊/05_货币资金/2026-02-02 手搓一个“动态资金看板”（可下载）.md	手搓一个“动态资金看板”（可下载）		K2+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-97fa2d7e7bfd	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-07-30 大厂实操 美团数据指标体系搭建实例（附资相关材料下载）.md	大厂实操 | 美团数据指标体系搭建实例（附资相关材料下载）		K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-983c273710e6	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2024-07-11 小微企业申请留抵退税的操作流程是怎样的？.md	小微企业申请留抵退税的操作流程是怎样的？		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9887786fbc7b	vault:processed/微信知识库/数据熊/04_经营分析/2026-02-20 2025年经营分析报告（第三版）.md	2025年经营分析报告（第三版）		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-989260dc46fc	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-09-06 证券行业如何进行数据治理？现状、目标、解决方案、实施步骤···（附相关材料下载）.md	证券行业如何进行数据治理？现状、目标、解决方案、实施步骤···（附相关材料下载）		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-98a13de9e990	vault:processed/微信知识库/奔向自由的果/01_报表模板与看板/2026-08-04 财务内部控制基本规范（纲领性文件，统领所有内控制度）.md	财务内部控制基本规范（纲领性文件，统领所有内控制度）		K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-98c63765bd53	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-05-23 零售行业数据分析指南：思路、指标、方法与应用【196页 附下载】.md	零售行业数据分析指南：思路、指标、方法与应用【196页  附下载】		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-98cdb99898f9	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2025-10-20 财务人必学的勾稽关系.md	财务人必学的勾稽关系		K1+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-98e741b0ceae	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2025-02-23 从新手到行家！30个财务系统名词，快速搭建专业知识框架.md	从新手到行家！30个财务系统名词，快速搭建专业知识框架		K1+K2+K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9917048793e2	vault:processed/微信知识库/数据熊/04_经营分析/2026-04-07 2026年1季度经营分析报告.md	2026年1季度经营分析报告		K4	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-993daeccb345	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-04-03 数据治理整体规划指南（56页 PPT）.md	数据治理整体规划指南（56页 PPT）		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9947d9afe0f1	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2025-01-02 销售运营分析报告怎么做？以服装行业为例.md	销售运营分析报告怎么做？以服装行业为例		K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9962c40ae5be	vault:processed/微信知识库/木木自由/07_数据分析/2024-01-25 收藏 商业分析应该怎么做？一篇文章把思维思路及入门、发展说清楚了（附133页商业模型大全PPT及商业分析56讲材料下载）.md	收藏 | 商业分析应该怎么做？一篇文章把思维思路及入门、发展说清楚了（附133页商业模型大全PPT及商业分析56讲材料下载）		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-99a50d32f2ca	vault:processed/微信知识库/数据分析不是个事儿/05_入门精选/2020-11-26 数据分析面试被刷后，后悔没早点会学会这些SQL知识！.md	数据分析面试被刷后，后悔没早点会学会这些SQL知识！		K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-99e4277818ed	vault:processed/微信知识库/数据熊/01_财务分析/2025-04-11 经营分析会，这几件事一定要吵明白.md	经营分析会，这几件事一定要吵明白		K1+K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-99f14a65a63d	vault:processed/微信知识库/数据熊/01_财务分析/2025-10-11 2025年三季度财务分析报告 PPT 模板.md	2025年三季度财务分析报告 PPT 模板		K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9a34cb0cb9f3	vault:processed/微信知识库/数据熊/01_财务分析/2025-11-03 智能财务分析报告：一键生成精美看板.md	智能财务分析报告：一键生成精美看板		K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9a65ddccd765	vault:processed/微信知识库/宸帆海财会咨询服务/02_企业所得税/2025-03-04 收藏！一篇搞定公司注销财务难题.md	收藏！一篇搞定公司注销财务难题		K1+K2+K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9a857c40c2ed	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-10-12 一文详解企业数字化转型数字生态全生命周期数据中台：构建数据资产价值体系（附相关解决方案材料下载）.md	一文详解企业数字化转型数字生态全生命周期数据中台：构建数据资产价值体系（附相关解决方案材料下载）		K4+K5+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9a9ae8c4c7b5	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-04-16 常见财务分析模型（97页 PPT）.md	常见财务分析模型（97页 PPT）		K2+K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9aa4b59c103f	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2025-09-13 会计常见问题汇总.md	会计常见问题汇总		K1+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9aac3844c9c8	vault:processed/微信知识库/木木自由/01_数据分析必备/2020-11-26 从这份报告，我读出了数据从业者的局限与未来.md	从这份报告，我读出了数据从业者的局限与未来		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9b2bd2b9a4f7	vault:processed/微信知识库/数据熊/01_财务分析/2025-05-18 财务人，如何提升逻辑思维能力.md	财务人，如何提升逻辑思维能力		K1+K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9b4069346920	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-10-30 财务分析 26个主要财务指标及参考标准值（附财务指标解析、体系建立、分析思路···相关资料下载）.md	财务分析 | 26个主要财务指标及参考标准值（附财务指标解析、体系建立、分析思路···相关资料下载）		K1+K2+K3+K4+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9b71a28ee95a	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-08-16 2024食品与餐饮连锁企业数字化增长指引参考【192页 附下载】.md	2024食品与餐饮连锁企业数字化增长指引参考【192页  附下载】		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9bf06b33307d	vault:processed/微信知识库/宸帆海财会咨询服务/03_出口退税/2025-02-15 干货！外贸企业税务收入确认时间及案例.md	干货！外贸企业税务收入确认时间及案例		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9c8fbf311d42	vault:processed/微信知识库/奔向自由的果/02_图解经营分析/【财务成本管控干货图解】成本会计新手必看：5步教你材料费科学分配.md	【财务成本管控干货图解】成本会计新手必看：5步教你材料费科学分配		K1+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9ccc2430ac9c	vault:processed/微信知识库/数据熊/01_财务分析/2025-06-24 做好业财融合的4个关键动作.md	做好业财融合的4个关键动作		K1+K3+K4+K5+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9ce1d94dd34e	vault:processed/微信知识库/木木自由/02_数据说/2021-08-29 【原创】数据分析是行业，还是技能？（上）.md	【原创】数据分析是行业，还是技能？（上）		K4+K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9d2919c71b5f	vault:processed/微信知识库/数据熊/04_经营分析/2025-05-17 财务和会计的区别.md	财务和会计的区别		K1+K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9d43b108e6b7	vault:processed/微信知识库/数据熊/01_财务分析/2026-09-01 2026年8月财务分析报告.md	2026年8月财务分析报告			locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9d75d51e1b86	vault:processed/微信知识库/宸帆海财会咨询服务/02_企业所得税/2025-03-11 财务必看！企业汇算清缴超详细申报指南.md	财务必看！企业汇算清缴超详细申报指南		K1+K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9da734a1c917	vault:processed/微信知识库/奔向自由的果/03_财务职场进阶/2025-10-23 财务人必看：如何打造不可替代的核心竞争力？.md	财务人必看：如何打造不可替代的核心竞争力？		K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9e4dd5acc7f1	vault:processed/微信知识库/数据熊/04_经营分析/2026-01-19 从0到1搭建经营分析体系.md	从0到1搭建经营分析体系		K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9e624dd77121	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-09-02 销售数据分析怎么做？用好这5个数据分析方法与模型（附相关材料下载）.md	销售数据分析怎么做？用好这5个数据分析方法与模型（附相关材料下载）		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9e6c5284d2cf	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2024-07-18 电商分析实战篇：手把手教你搭建「抖音运营驾驶舱」看板，附模板.md	电商分析实战篇：手把手教你搭建「抖音运营驾驶舱」看板，附模板		K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9f202b7404f6	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-03-23 机器学习、数据治理指南、人人都能学会的数据分析13讲、数据运营全流程手册116页SQL指南及案例、战略规划指南··· 本周精华.md	机器学习、数据治理指南、人人都能学会的数据分析13讲、数据运营全流程手册116页SQL指南及案例、战略规划指南···| 本周精华		K4+K5+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9f2b45a24ce2	vault:processed/微信知识库/数据熊/02_财务管理/2024-12-30 财务为企业创造价值的五种方式.md	财务为企业创造价值的五种方式		K2+K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9f378f66b3e6	vault:processed/微信知识库/数据熊/04_经营分析/2025-11-28 经营分析，别写做了财务分析.md	经营分析，别写做了财务分析		K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9f3d527934b3	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2024-06-04 电商销售数据分析怎么做？BI大神带你拆解一步步思路.md	电商销售数据分析怎么做？BI大神带你拆解一步步思路		K4+K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-9f413af6a776	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-03-11 收藏！「网店数据分析指南」：网店经营分析及指标体系、网店数据分析方法、网店客户数据分析、网店转化率数据分析、网店运营管理指南··.md	收藏！「网店数据分析指南」：网店经营分析及指标体系、网店数据分析方法、网店客户数据分析、网店转化率数据分析、网店运营管理指南··		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
